content_id,addr1,addr2,collected_at,created_time,expguide,first_image,homepage,infocenter,map_level,map_x,map_y,parking,restdate,sigungu_code,title,usetime,zipcode,content_type_id,ldong_regn_code,ldong_signgu_code,category,overview,detail_info,avg_rating,review_count
1874470,강원특별자치도 강릉시 강동면 율곡로 1134,,2026-07-30 12:38:44.641711,2013-12-20 19:03:14,,,,,6,129.0308966000,37.6879710499,,,,정동진 백악관,,25631,32,51,150,7,"강원도 강릉시 강동면에 위치한 정동진 백악관은 도보로 모래시계공원 및 정동진 해수욕장까지 이동할 수 있으며, 썬크루즈와 각종 등산코스를 즐길 수 있는 현화로 등과 가까운 위치에 있어 연계관광이 편리하다.",[],0.00,0
2710734,강원특별자치도 양양군 현북면 하광정리,,2026-07-30 12:38:44.641711,2021-03-24 02:21:52,,https://tong.visitkorea.or.kr/cms/resource/18/3518018_image2_1.jpg,양양관광 https://tour.yangyang.go.kr/,033-670-2516,6,128.7357000000,38.0211000000,가능,연중무휴,,하조대,[하조대]상시 개방[하조대 둘레길]- 하절기 06:00~20:00- 동절기 07:00~18:00※ 기상악화 시 출입통제,25047,12,51,830,5,"하조대는 양양 10경 중 하나이다. 135,000㎡에 이르는 암석해안은 짙푸른 동해에 솟은 기암괴석과 바위섬으로 이루어져 있고, 주변 송림과 어우러져 경관이 빼어나다. 데크길을 따라 올라가면 정자가 자리하고 있다. 하조대는 1955년에 건립되었으며, 2009년에 명승 제68호로 지정되었다. 6.25 전쟁으로 불타 소실된 것을 다시 복원한 것이다. 정자 안쪽으로는 하조대 현판이 걸려있다. 조선의 개국공신인 하륜과 조준이 고려 말, 이곳에서 은둔하며 혁명을 도모하여 두 사람의 성을 따 ‘하조대’라는 이름을 지었다고 전해진다. 정자에서 바라보는 풍광은 아름답기로 유명하다. 특히 기암절벽 위 우뚝 솟은 노송은 과거 애국가 방송에 등장해 ‘애국송’이라고도 불린다. 하조대 정자에서 내려와 다시 데크길을 따라가면 새하얀 하조대 등대가 나온다. 이 등대의 이름은 ‘기사문 등대’로 1962년 5월에 최초로 만들어졌으며, 약 20km까지 식별이 가능한 무인 등대이다. 기암절벽과 바위뷰의 웅장함을 만날 수 있는 하조대 둘레길은 전망대와 이어져 있어 어린 아이나 어르신들도 쉽게 걸을 수 있다.","[{""fldgubun"": ""1"", ""infoname"": ""입장료"", ""infotext"": ""무료"", ""contentid"": ""2710734"", ""serialnum"": ""1"", ""contenttypeid"": ""12""}, {""fldgubun"": ""3"", ""infoname"": ""내국인예약안내"", ""infotext"": ""해당없음"", ""contentid"": ""2710734"", ""serialnum"": ""10"", ""contenttypeid"": ""12""}, {""fldgubun"": ""1"", ""infoname"": ""시설이용료"", ""infotext"": ""무료"", ""contentid"": ""2710734"", ""serialnum"": ""3"", ""contenttypeid"": ""12""}, {""fldgubun"": ""1"", ""infoname"": ""주차요금"", ""infotext"": ""무료"", ""contentid"": ""2710734"", ""serialnum"": ""4"", ""contenttypeid"": ""12""}, {""fldgubun"": ""2"", ""infoname"": ""화장실"", ""infotext"": ""있음"", ""contentid"": ""2710734"", ""serialnum"": ""5"", ""contenttypeid"": ""12""}, {""fldgubun"": ""3"", ""infoname"": ""한국어안내서비스"", ""infotext"": ""없음"", ""contentid"": ""2710734"", ""serialnum"": ""8"", ""contenttypeid"": ""12""}, {""fldgubun"": ""3"", ""infoname"": ""외국어안내서비스"", ""infotext"": ""없음"", ""contentid"": ""2710734"", ""serialnum"": ""9"", ""contenttypeid"": ""12""}]",0.00,0
3536396,강원특별자치도 강릉시 주문진읍 신리천로 10,,2026-07-30 12:38:44.641711,2025-09-12 14:31:22,,,https://blog.naver.com/kknd10000,,6,128.8287353530,37.8862740003,,,1,육반장 주문진점,,25419,39,51,150,1,"""주문진 헌지인국밥 맛집
육반장을 소개합니다

1. 연 3만명에 가까운 고객이 방문한 주문진 육반장
2. 육개장에 관심이 없던 분들도 단골로 만드는 마성의 국밥 맛집
3. 소문난 육개장을 먹기 위해 주문진여행을 오게 만드는 육개장 맛집

주문진 육반장은 주문진 현지인 맛집,
육개장맛집, 국밥맛집, 순두부맛집,
칼국수맛집, 해장국맛집 등 다양하게 알려져 있습니다.

주문진에 오시면 막상 백반집을
찾기 힘들어서 식사하기 어려우시죠?
그러나 걱정하지 마세요.

여기 육반장에서 든든한 식사를 하시길 바랍니다.

오직 하루 100분 정도로만 제공할 수 있는
육개장 전문점 육반장.
육반장은 남녀노소 누구나 인기가 많습니다.

맛과 양 모두를 만족 시키는 깊은 국물의 육개장!
육개장에 관심 없는 분들도 단골로 만드는맛집.
그러나,
재료소진이 빨라서 조기종료 될 수 있습니다.

-------- 메뉴설명 ----------

1. 전통 육개장
2. 설령탕육개장 (하얀육개장)
3. 육개장칼국수
4. 순두부육개장
5. 전통육개장(특)
6. 하얀육개장(특)

전통육개장은 맵기정도가 궁금하실 수 있는데요.
보통 신라면 정도라 생각하시면 됩니다.

설렁탕육개장은 하얀육개장이라고도 하는데
매운 것이 부담되시는 분들에게 추천 드려요.

순두부육개장은 부드러운 맛을 원하시는
분들에게 추천드립니다.
부드러운 맛이 일품입니다.

육개장칼국수는 인기가 좋습니다.
일반 칼국수와 다릅니다.
면발의 타격감이 시원합니다.
보통,
거의 다 드셨을 때 밥을 추가 하십니다.

그리고 육개장 (특)은 곱빼기 개념입니다.
단, 칼국수는(특) 이 없습니다.

저희 육개장을 해장국으로
드시는 분들이 많습니다.
짬뽕이나 순대국이 부담스러운
경우에도 많이 오십니다.

------ 영업시간 -------

아침식사 가능

평일 : 오전 8시 ~ 오후 8시
토요일과 일요일 : 오전 8시~ 오후 2시

토요일과 일요일은 손님들이
아침 일찍부터 오시기 때문에
2시 전에 대부분 재료가 소진될
경우가 많기 때문입니다.

------ 포장, 배달 여부 --------

전 메뉴 정성껏 포장
또는 배달이 가능합니다.
직접 전화 주시거나
배달의 민족으로
포장이나 배달 가능합니다.

-------- 마무리 -------

주문진 현지인 맛집으로 기억해주시고,
다른 분들에게도 널리 알려주시면
더욱 감사하겠습니다.

해장국이 먹고 싶으면,
국밥이 땡기시면,
도깨비 촬영지에 오셨다면
또는
영진해변이나 연곡해변 소돌해변
그리고
주문진항이나 주문진수산시장 등
으로 오시면
주문진 육반장에
꼭 한번 오셔요.

강릉여행맛집, 주문진여행맛집,
강릉데이트맛집, 주문진데이트맛집
주문진육반장

한번오시면 자꾸 생각나는
육반장이 되겠습니다.
혹시
웨이팅 되더라도 꼭 드시고 가보셔요

지금까지 주문진 국밥맛집
육개장전문점 육반장 이었습니다.
감사합니다.
""","[{""fldgubun"": ""1"", ""infoname"": ""화장실"", ""infotext"": ""있음"", ""contentid"": ""3536396"", ""serialnum"": ""0"", ""contenttypeid"": ""39""}]",0.00,0
1911421,강원특별자치도 고성군 현내면 통일전망대로 369,,2026-07-30 12:38:44.641711,2014-04-07 19:10:51,,http://tong.visitkorea.or.kr/cms/resource/39/3026739_image2_1.jpg,"DMZ박물관 <a href=""https://www.dmzmuseum.com/museum"" target=""_blank"" title=""새창 : DMZ박물관홈페이지로 이동"">https://www.dmzmuseum.com/museum</a>",,6,128.3827237217,38.5763766314,,,2,고성 DMZ박물관 뮤지엄샵,,24701,38,51,820,3,"강원도 고성군 DMZ박물관 2층에 위치한 ‘DMZ박물관 뮤지엄샵’은 (사)한국관광명품협회에서 운영하는 기념품점으로 안보와 생태관광 두가지 컨셉으로 DMZ특화 기념품을 개발하여 판매하고 있으며 대한민국 관광기념품 공모전 수상제품으로 구성되어 있어 한국의 전통미를 살린 기념품으로 선물용으로도 많이 판매되고 있다. 그 외 체험코너, 입상작 전시코너와 함께 동해가 한눈에 보이는 카페에서 차와 음악을 들을 수 있는 휴식 공간도 마련되어 있다. 
DMZ 박물관은 1.4㎞ 떨어져 있는 고성통일전망대를 먼저 방문해서 멀리 보이는 북한의 해안을 보고 나서 들리면 좋은 곳이다.","[{""fldgubun"": ""2"", ""infoname"": ""입점브랜드"", ""infotext"": ""가경아트, 갤러리운수, 고운한지공예, 까마종맘키드크래프트, 명인목침, 예소담, 무늬공방 미당, 박미숙 칠보, 성협, 초려공방, 솜씨공예\n신도아트, 카라빈카, 예방갈무리, 이보열공방 제주명품갈옷, 솔비, 태공방, 한성피앤씨 등"", ""contentid"": ""1911421"", ""serialnum"": ""0"", ""contenttypeid"": ""38""}]",0.00,0
2785716,강원특별자치도 춘천시 남면 한덕발산길 1226,,2026-07-30 12:38:44.641711,2021-12-03 22:08:30,,http://tong.visitkorea.or.kr/cms/resource/44/2797144_image2_1.JPG,,,6,127.6241130457,37.7317940319,,,13,좌방산닭갈비토종닭,,24468,39,51,110,1,"좌방산닭갈비토종닭은 강촌 IC 인근에 위치한 춘천식 철판 닭갈비 전문점이다. 한적한 산기슭에 자리하고 있어 아는 사람만 찾아가는 현지 맛집이다. 대표 메뉴는 닭갈비와 닭내장이다. 그 외 토종닭으로 만드는 백숙과 닭볶음탕도 판매하고 있으며, 닭갈비에 곁들여 먹을 수 있는 막국수가 있다. 가족 손님을 위한 어린이 밥도 별도의 메뉴로 준비되어 있다. 닭갈비는 포장 및 택배 주문이 가능하다.",[],0.00,0
2785712,강원특별자치도 춘천시 동면 건일길 236,,2026-07-30 12:38:44.641711,2021-12-03 21:42:53,,http://tong.visitkorea.or.kr/cms/resource/50/3555350_image2_1.jpeg,"<a href=""https://www.instagram.com/gcatelier__gc"" target=""_blank"" title=""새창 : 지씨아뜰리에 인스타그램으로 이동"">https://www.instagram.com/gcatelier__gc</a>",,6,127.7761888925,37.8930336708,,,13,지씨아뜰리에,,24212,39,51,110,2,"지씨아뜰리에는 십수 년이 넘는 경력의 파티시에들과 협업하고 고려한 레시피들로 직접 생산한 베이커리 제품들이 가득한 대형 베이커리 카페이다. 샌드위치를 포함한 가벼운 브런치부터 손님들이 즐기기에 부담 없는 음료 등을 제공한다. 구봉산 카페거리에 위치하고 있어 춘천시내를 조망할 수 있으며, 노을이 지는 시간에 카페에 앉아 바라보는 전망이 특히나 아름답다.","[{""fldgubun"": ""1"", ""infoname"": ""화장실"", ""infotext"": ""있음"", ""contentid"": ""2785712"", ""serialnum"": ""0"", ""contenttypeid"": ""39""}]",0.00,0
1923400,강원특별자치도 태백시 동태백로 389 (철암동),철암역~영주역,2026-07-30 12:38:44.641711,2014-06-03 18:43:14,,http://tong.visitkorea.or.kr/cms/resource/93/3562993_image2_1.jpg,"코레일 기차여행 <a href=""https://www.korail.com/tour/touristIntor/tourBeltIntor/baegdu""target=""_blank"" title=""새창: 레츠코레일 홈페이지로 이동"">https://www.korail.com/tour</a>",코레일 고객센터 1544-7788,6,129.0367097758,37.1131088552,,※ 구간 별로 열차 운영 시간이 상이하므로 홈페이지 참조,14,백두대간협곡열차(V-트레인),※ 구간 별로 열차 운영 시간이 상이하므로 홈페이지 참조,26045,12,51,190,6,"백두대간협곡열차(V-트레인)은 코레일 주관으로 영동선을 운행하는 관광열차로, 중부내륙의 가장 아름다운 구간인 영주, 봉화, 춘양, 분천, 양원, 승부, 철암 구간(27.7㎞)을 운행한다. 절벽과 바위산으로 둘러싸인 백두대간 협곡 사이를 운영하는 대한민국 최초의 개방형 관광열차이다. 
V-train의 ‘V’는 백두대간의 깊은 협곡의 모습을 상징함과 동시에  valley(협곡)의 약자를 나타낸 것으로, 다이나믹한 여행의 즐거움을 표현했다. 백호무늬 외관디자인은 백두대간 호랑이의 기상을 표현하고, 실내는 천장을 제외한 나머지가 모두 큰 유리창으로 되어 있어 숲 속과 협곡의 청정자연을 그대로 느낄 수 있도록 하였다. 또한, 친환경 열차로 객실 내 화장실과 냉난방 시설이 없다. 여름에는 태양광 발전기를 이용한 선풍기를, 겨울에는 화목난로를 사용하여 고구마도 구워 먹을 수 있는 낭만이 있다.
철암 가는 방향 기준으로 분천역부터 석포역까지는 시속 30㎞로 천천히 이동하기에 태백준령의 비경을 충분히 감상할 수 있고, 승무원이 직접 주변 경관과 역사에 대해 설명해 주기도 한다. 승부역, 양원역에서는 정차하는 10분 동안 주변 마을 주민들이 판매하는 간단한 먹거리와 농산물을 구입할 수 있다. 
백두대간협곡열차(V-트레인)은 코레일 홈페이지를 통하여 구간별, 혹은 왕복으로도 예약할 수 있으며 예약 시 문화관광해설서비스도 신청할 수 있다.","[{""fldgubun"": ""2"", ""infoname"": ""촬영장소"", ""infotext"": ""KBS2 드라마 '최고다 이순신' 촬영지<br>\nKBS2  다큐멘터리 3일"", ""contentid"": ""1923400"", ""serialnum"": ""0"", ""contenttypeid"": ""12""}, {""fldgubun"": ""3"", ""infoname"": ""화장실"", ""infotext"": ""있음"", ""contentid"": ""1923400"", ""serialnum"": ""1"", ""contenttypeid"": ""12""}, {""fldgubun"": ""3"", ""infoname"": ""시설이용료"", ""infotext"": ""※ 구간 별로 열차 운임 요금이 상이하므로 홈페이지 참조"", ""contentid"": ""1923400"", ""serialnum"": ""2"", ""contenttypeid"": ""12""}]",0.00,0
2750088,강원특별자치도 화천군 간동면 모현동로 185-41,,2026-07-30 12:38:44.641711,2021-09-28 00:34:10,,http://tong.visitkorea.or.kr/cms/resource/10/2749710_image2_1.jpg,"<a href=""http://romanticcamp.co.kr"" target=""_blank"" title=""새창 : 낭만캠프 사이트로 이동"">http://romanticcamp.co.kr</a>",,6,127.7993517398,38.0431582930,,,17,낭만캠프,,24138,28,51,790,7,"낭만캠프는 강원도 화천군 간동면에 있다. 화천군청을 기점으로 화천 파로호 안보전시관과 간동면사무소를 지나 20분이면 도착한다. 이곳은 산속에 안겨있는 듯 편안한 느낌이다. 캠핑장을 돌아다니는 토끼는 캠퍼를 두려워하지 않고 잘 어울린다. 캠핑장은 오토캠핑 7면, 글램핑 3면, 캐러밴 3대를 갖췄다. 오토캠핑 구역에서는 전기와 화로 사용이 가능하다. 글램핑은 침구류, 테이블, 의자, 냉난방기, 취사도구, 식기류, 바비큐 시설, 타프, 조명, 아이스박스를 비치했으며, 캐러밴도 마찬가지. 매점에서는 장작, 캠핑 소모품 등을 판매하며, 전기장판과 침낭을 빌려준다. 카페, 미니동물원, 세탁기 등 부대시설도 알차다.","[{""fldgubun"": ""3"", ""infoname"": ""대여안내"", ""infotext"": ""난방기구,침낭\n"", ""contentid"": ""2750088"", ""serialnum"": ""0"", ""contenttypeid"": ""28""}, {""fldgubun"": ""3"", ""infoname"": ""할인정보"", ""infotext"": ""글램핑 2박3일 : 20만원 / 이후 일당 10만원 추가\n"", ""contentid"": ""2750088"", ""serialnum"": ""1"", ""contenttypeid"": ""28""}, {""fldgubun"": ""3"", ""infoname"": ""이용요금"", ""infotext"": ""45,000원\n<br/>※ 이용요금은 변동될 수 있으므로 홈페이지 참조 또는 전화 문의 요망\n"", ""contentid"": ""2750088"", ""serialnum"": ""2"", ""contenttypeid"": ""28""}, {""fldgubun"": ""4"", ""infoname"": ""부대시설"", ""infotext"": ""전기,장작판매,온수,물놀이장,운동장,운동시설\n"", ""contentid"": ""2750088"", ""serialnum"": ""3"", ""contenttypeid"": ""28""}]",0.00,0
2787556,강원특별자치도 춘천시 약사고개길 23,,2026-07-30 12:38:44.641711,2021-12-07 22:38:14,,http://tong.visitkorea.or.kr/cms/resource/10/3562210_image2_1.jpg,,033-254-2631,6,127.7269633008,37.8767707550,가능,연중무휴,13,죽림동성당,상시 개방,24355,12,51,110,4,"죽림동성당은 춘천의 첫 성당이자 천주교 춘천교구 주교좌성당이다. 죽림동성당 입구 언덕에는 청동으로 만든 예수 성심상이 있는데, 높이 3.5m, 너비 3m로 국내 최대 규모다. 예수 성심상은 세상을 포용하듯 양팔을 벌린 채 서 있다. 성당의 중앙 종탑 십자가는 서울대교구 주교좌 명동대성당과 똑같은 모양인데, 죽림동성당이 서울대교구와 한 뿌리임을 상징한다. 죽림동성당은 한국 성당 건축에 상당한 영향을 끼쳤다. 1998년 대대적인 보수를 진행할 당시 가톨릭 미술가회 작가들의 작품을 성당에 장식했다. 죽림동성당을 한국 가톨릭 미술의 보고라고 부르는 까닭이다.","[{""fldgubun"": ""3"", ""infoname"": ""입 장 료"", ""infotext"": ""무료 \n"", ""contentid"": ""2787556"", ""serialnum"": ""0"", ""contenttypeid"": ""12""}]",0.00,0
2913712,강원특별자치도 동해시 망상길 45-1,,2026-07-30 12:38:44.641711,2022-11-07 19:05:08,,http://tong.visitkorea.or.kr/cms/resource/73/2920773_image2_1.jpg,,,6,129.0886072143,37.5911382002,,,3,망상파크펜션,,25701,32,51,170,7,"망상파크펜션은 동해안 제 1의 해변인 망상해수욕장과 도보 1분 이내의 거리에 위치하고 있으며, 반려견 동반이 가능하다. 은빛 모래를 밟으며 드넓은 수평선을 바라보며 밀려오는 해풍에 가슴을 열고 드넓은 동해바다의 밀려오는 시원함을 느껴보시길 바란다. 무릉계곡과 천곡천연동굴/묵호등대마을 등 동해안 최대 관광지 명소들을 함께 즐길 수 있어 쉬어가는 하루하루가 여행 후 기억에 남을 것이다. 편안한 휴식과 조용한 추억이 남을 수 있도록 정성을 다하겠다.",[],0.00,0
2717933,강원특별자치도 강릉시 운정동,643,2026-07-30 12:38:44.641711,2021-05-25 02:08:20,,https://tong.visitkorea.or.kr/cms/resource/19/3492919_image2_1.jpg,비짓강릉 https://visitgangneung.net/,강릉시청 환경과 033-660-2668,6,128.8986506156,37.7894061273,가능요금 (무료),연중무휴,,경포가시연습지,상시 개방,25461,12,51,150,5,"경포가시연습지는 강원특별자치도도 강릉시 운정동에 위치하고 있으며, 생태 습지공원으로 흐드러지게 피어있는 ‘연꽃’과 신비의 꽃 ‘가시연’을 볼 수 있는 곳이다. 경포가시연습지 옆으로는 경포호수를 낀 한적한 산책로가 조성되어 있는데, 이 산책로를 걸으며 다양한 야생화와 조각공원을 감상할 수 있다. 또한, 다양한 조류가 서식하고 있어 사계절 내내 경포가시연습지에 방문하는 조류의 모습을 관찰할 수 있다. 습지탐방 프로그램은 사전예약제로 운영된다.","[{""fldgubun"": ""1"", ""infoname"": ""입장료"", ""infotext"": ""무료"", ""contentid"": ""2717933"", ""serialnum"": ""1"", ""contenttypeid"": ""12""}]",0.00,0
